AuditID,AuditDate,PlantLocation,Department,Auditor,AuditType,FindingType,Severity,Status,DaysToClose
AUD-028567,2024-08-27,Monterrey Plant,Supply Chain,Jennifer Cook,ISO 9001 Audit,Supplier Issue,Minor,Closed,11.0
AUD-028568,2023-02-27,Shanghai Plant,Engineering,Amanda Moore,Internal Audit,Training,Critical,Closed,66.0
AUD-028569,2024-03-18,Shanghai Plant,Quality,Todd Richardson,Safety Audit,Process Deviation,Minor,In Progress,
AUD-028570,2025-01-08,Shanghai Plant,Maintenance,Jane Hunter,Safety Audit,Supplier Issue,Major,Open,
AUD-028571,2025-10-16,Frankfurt Plant,HR,Benjamin Bolton,Safety Audit,Supplier Issue,Critical,Closed,50.0
AUD-028572,2024-05-11,Juarez Plant,Maintenance,Elizabeth Hernandez,Supplier Audit,Training,Minor,Closed,15.0
AUD-028573,2023-01-23,Houston Plant,Engineering,Leslie Roberts,ISO 9001 Audit,Documentation,Major,Closed,10.0
AUD-028574,2024-10-22,Juarez Plant,Warehouse,Renee Hardy,Supplier Audit,Training,Minor,Closed,11.0
AUD-028575,2024-02-20,Frankfurt Plant,Maintenance,Christopher Lambert,ISO 9001 Audit,Training,Minor,Open,
AUD-028576,2025-04-12,Bangalore Plant,Maintenance,Courtney Campbell,Internal Audit,Process Deviation,Critical,Closed,49.0
AUD-028577,2025-03-15,Suzhou Plant,EHS,April Schwartz,Supplier Audit,Training,Major,Closed,16.0
AUD-028578,2024-08-09,Juarez Plant,Maintenance,Christopher Brock,Supplier Audit,Process Deviation,Minor,In Progress,
AUD-028579,2023-12-24,Frankfurt Plant,Quality,Jessica Lewis,Process Audit,Training,Minor,Closed,12.0
AUD-028580,2024-05-01,Frankfurt Plant,Quality,Bradley Jones,ISO 9001 Audit,Documentation,Minor,Closed,4.0
AUD-028581,2025-01-30,Suzhou Plant,Manufacturing,Diane Rogers,Internal Audit,Training,Major,Closed,19.0
AUD-028582,2024-10-04,Juarez Plant,Engineering,Nicole Sanchez,ISO 9001 Audit,Documentation,Minor,Closed,3.0
AUD-028583,2025-08-09,Monterrey Plant,EHS,Keith Freeman,Supplier Audit,Calibration,Minor,Closed,15.0
AUD-028584,2023-08-24,Bangalore Plant,Warehouse,Heather Martinez,Safety Audit,Supplier Issue,Minor,Closed,9.0
AUD-028585,2023-03-14,Monterrey Plant,Engineering,Micheal Martin,ISO 9001 Audit,Equipment Issue,Critical,Open,
AUD-028586,2025-08-27,Pune Plant,Manufacturing,Hannah Stewart,ISO 9001 Audit,Supplier Issue,Major,Closed,43.0
AUD-028587,2024-02-24,Suzhou Plant,Engineering,Kyle Buck,ISO 9001 Audit,Calibration,Major,Closed,32.0
AUD-028588,2024-03-14,Suzhou Plant,Quality,Joseph Perez,Internal Audit,Documentation,Minor,Closed,11.0
AUD-028589,2025-06-06,Suzhou Plant,Manufacturing,Miguel Rodgers,Safety Audit,Supplier Issue,Minor,Closed,7.0
AUD-028590,2023-07-22,Houston Plant,EHS,Christopher Brooks,ISO 9001 Audit,Equipment Issue,Minor,Closed,6.0
AUD-028591,2024-12-21,Shanghai Plant,Engineering,Ian Dennis,Safety Audit,Documentation,Minor,Closed,11.0
AUD-028592,2023-12-07,Suzhou Plant,EHS,Richard Harris,Process Audit,Documentation,Minor,Closed,9.0
AUD-028593,2025-11-17,Frankfurt Plant,HR,Kathryn Scott,ISO 9001 Audit,Calibration,Minor,In Progress,
AUD-028594,2024-12-17,Pune Plant,Quality,Kelsey Johnson,ISO 9001 Audit,Training,Major,Open,
AUD-028595,2024-03-28,Shanghai Plant,Maintenance,Michael Schneider,ISO 9001 Audit,Supplier Issue,Major,Closed,13.0
AUD-028596,2023-03-09,Suzhou Plant,Engineering,Isaac Palmer,Process Audit,Training,Major,Closed,11.0
AUD-028597,2023-01-29,Houston Plant,Manufacturing,Daniel Williams,Safety Audit,Process Deviation,Minor,Closed,6.0
AUD-028598,2023-09-25,Suzhou Plant,EHS,Nancy Martin,ISO 9001 Audit,Supplier Issue,Major,Closed,40.0
AUD-028599,2023-01-15,Frankfurt Plant,EHS,Kathy Vazquez,Safety Audit,Training,Major,In Progress,
AUD-028600,2023-02-02,Suzhou Plant,Manufacturing,Anthony Vargas,Supplier Audit,Training,Minor,Closed,17.0
AUD-028601,2025-10-21,Houston Plant,Manufacturing,James White,Supplier Audit,Documentation,Minor,Open,
AUD-028602,2024-10-06,Bangalore Plant,HR,Whitney Daniels,Supplier Audit,Equipment Issue,Critical,Closed,48.0
AUD-028603,2023-11-08,Juarez Plant,Supply Chain,Karen Mejia,Safety Audit,Training,Minor,Closed,10.0
AUD-028604,2025-11-30,Shanghai Plant,Manufacturing,Claudia Williams,Internal Audit,Equipment Issue,Minor,Closed,8.0
AUD-028605,2023-04-04,Juarez Plant,HR,Mike Turner,Process Audit,Calibration,Minor,Closed,6.0
AUD-028606,2023-02-22,Juarez Plant,Warehouse,Eric Walters,Supplier Audit,Calibration,Major,Closed,37.0
AUD-028607,2024-02-28,Juarez Plant,HR,Julia Willis,Internal Audit,Process Deviation,Minor,Open,
AUD-028608,2023-12-17,Frankfurt Plant,Manufacturing,Sherri Ross,ISO 9001 Audit,Documentation,Minor,Closed,16.0
AUD-028609,2023-12-01,Suzhou Plant,Maintenance,Christopher Robinson,Internal Audit,Equipment Issue,Critical,In Progress,
AUD-028610,2023-01-26,Monterrey Plant,Supply Chain,Tammy Miller,Supplier Audit,Process Deviation,Minor,Closed,6.0
AUD-028611,2023-12-03,Suzhou Plant,Quality,James Nelson,Safety Audit,Documentation,Minor,In Progress,
AUD-028612,2025-04-21,Monterrey Plant,Warehouse,Christopher Griffin,ISO 9001 Audit,Process Deviation,Major,In Progress,
AUD-028613,2024-09-25,Houston Plant,Quality,Debbie Zhang,Process Audit,Training,Critical,Closed,43.0
AUD-028614,2024-05-12,Frankfurt Plant,Warehouse,Kevin Warren,ISO 9001 Audit,Documentation,Minor,Closed,8.0
AUD-028615,2025-07-04,Bangalore Plant,Engineering,Andrea Garcia,Supplier Audit,Documentation,Minor,In Progress,
AUD-028616,2025-02-12,Houston Plant,Quality,Robert Frazier,Internal Audit,Equipment Issue,Major,Closed,21.0
AUD-028617,2023-10-03,Juarez Plant,Manufacturing,Monica Arnold,Internal Audit,Supplier Issue,Major,Closed,35.0
AUD-028618,2023-12-22,Bangalore Plant,Warehouse,Barbara Ortega,Process Audit,Equipment Issue,Major,Closed,13.0
AUD-028619,2024-09-02,Pune Plant,Warehouse,Omar Hardin,Internal Audit,Training,Minor,Closed,11.0
AUD-028620,2024-10-02,Juarez Plant,Warehouse,Marcus Davidson,Process Audit,Documentation,Major,Closed,31.0
AUD-028621,2025-11-05,Bangalore Plant,Engineering,Andrew Smith,Supplier Audit,Process Deviation,Major,Closed,23.0
AUD-028622,2024-06-01,Monterrey Plant,HR,Amber Lane,Process Audit,Supplier Issue,Minor,Closed,13.0
AUD-028623,2023-04-24,Monterrey Plant,Supply Chain,Hayley Klein,Safety Audit,Training,Minor,In Progress,
AUD-028624,2023-10-17,Frankfurt Plant,Warehouse,Shannon Martinez,ISO 9001 Audit,Training,Minor,In Progress,
AUD-028625,2023-01-22,Frankfurt Plant,Quality,Jared Hinton,ISO 9001 Audit,Supplier Issue,Minor,Closed,10.0
AUD-028626,2023-03-10,Pune Plant,Warehouse,Cristina Wade,Supplier Audit,Supplier Issue,Major,Closed,35.0
AUD-028627,2023-12-14,Bangalore Plant,Supply Chain,Christine Williams,Safety Audit,Calibration,Minor,Closed,4.0
AUD-028628,2025-09-22,Pune Plant,Maintenance,Brandon Harrison,Process Audit,Process Deviation,Major,Closed,21.0
AUD-028629,2025-11-25,Juarez Plant,EHS,William Mayer,Safety Audit,Process Deviation,Critical,Closed,43.0
AUD-028630,2023-03-11,Bangalore Plant,Quality,Brianna Perry,Supplier Audit,Process Deviation,Critical,Closed,2.0
AUD-028631,2024-03-31,Suzhou Plant,EHS,Austin Johnson,ISO 9001 Audit,Training,Minor,In Progress,
AUD-028632,2025-10-29,Houston Plant,EHS,Nathan Montgomery,Process Audit,Training,Minor,In Progress,
AUD-028633,2025-12-18,Pune Plant,Manufacturing,Amy Ramos,ISO 9001 Audit,Training,Critical,Closed,27.0
AUD-028634,2023-02-03,Frankfurt Plant,EHS,Kristen King,Supplier Audit,Calibration,Minor,In Progress,
AUD-028635,2025-04-03,Monterrey Plant,EHS,Joanna Andrade,ISO 9001 Audit,Supplier Issue,Major,Closed,17.0
AUD-028636,2024-07-23,Monterrey Plant,Maintenance,Danielle Graham,Process Audit,Equipment Issue,Minor,In Progress,
AUD-028637,2025-10-15,Monterrey Plant,EHS,Lori Walsh,Supplier Audit,Documentation,Minor,In Progress,
AUD-028638,2025-03-09,Frankfurt Plant,Quality,April Ray,Supplier Audit,Process Deviation,Minor,Closed,13.0
AUD-028639,2023-10-11,Houston Plant,HR,Joanne Smith,Safety Audit,Process Deviation,Minor,Closed,7.0
AUD-028640,2023-02-17,Bangalore Plant,EHS,William Patton,Safety Audit,Training,Minor,Closed,7.0
AUD-028641,2024-12-21,Frankfurt Plant,Quality,Andrew Roberts,ISO 9001 Audit,Equipment Issue,Major,In Progress,
AUD-028642,2023-07-28,Pune Plant,EHS,Cassandra Castillo,Safety Audit,Equipment Issue,Minor,Open,
AUD-028643,2025-06-30,Pune Plant,Supply Chain,Amy Hansen,ISO 9001 Audit,Equipment Issue,Minor,Closed,12.0
AUD-028644,2024-02-15,Pune Plant,EHS,Lauren Pena,Supplier Audit,Equipment Issue,Minor,Open,
AUD-028645,2024-07-12,Juarez Plant,Supply Chain,Lisa Gillespie,Internal Audit,Training,Critical,Closed,19.0
AUD-028646,2024-11-04,Frankfurt Plant,Engineering,Bryce Reed,Supplier Audit,Process Deviation,Minor,Closed,2.0
AUD-028647,2024-11-14,Houston Plant,Engineering,Emily Moyer,Process Audit,Equipment Issue,Critical,Closed,39.0
AUD-028648,2025-12-17,Shanghai Plant,Engineering,Jason Beck,Internal Audit,Documentation,Minor,Closed,4.0
AUD-028649,2025-07-30,Frankfurt Plant,Quality,Ashley Burns,Supplier Audit,Training,Major,Closed,12.0
AUD-028650,2023-02-26,Pune Plant,EHS,Thomas Blanchard,Process Audit,Documentation,Critical,Closed,54.0
AUD-028651,2023-02-02,Monterrey Plant,HR,Edward Cole,Process Audit,Supplier Issue,Minor,Closed,13.0
AUD-028652,2023-08-30,Monterrey Plant,Manufacturing,Theresa Ray,Safety Audit,Documentation,Minor,Closed,12.0
AUD-028653,2024-01-23,Frankfurt Plant,Maintenance,Joseph Braun,Internal Audit,Process Deviation,Major,In Progress,
AUD-028654,2024-04-03,Houston Plant,Warehouse,Jacob Duncan,Supplier Audit,Equipment Issue,Minor,In Progress,
AUD-028655,2025-11-08,Monterrey Plant,Maintenance,Jonathan Barker,Safety Audit,Documentation,Minor,Closed,13.0
AUD-028656,2024-05-03,Monterrey Plant,Manufacturing,Christopher Moore,Process Audit,Process Deviation,Minor,Closed,14.0
AUD-028657,2023-01-11,Houston Plant,Manufacturing,Angela Nash,Supplier Audit,Documentation,Minor,Closed,2.0
AUD-028658,2025-06-04,Bangalore Plant,Engineering,Melissa Willis,ISO 9001 Audit,Training,Major,Closed,28.0
AUD-028659,2024-06-03,Monterrey Plant,HR,Stephanie Maxwell,Safety Audit,Documentation,Minor,Closed,8.0
AUD-028660,2023-07-13,Frankfurt Plant,Quality,Karen Mcclure,Supplier Audit,Process Deviation,Minor,Open,
AUD-028661,2024-06-02,Juarez Plant,Warehouse,Benjamin Terry,ISO 9001 Audit,Process Deviation,Major,Closed,18.0
AUD-028662,2025-03-02,Houston Plant,Supply Chain,Eric Martin,Supplier Audit,Equipment Issue,Minor,Closed,11.0
AUD-028663,2023-06-07,Shanghai Plant,EHS,Rebecca Navarro,Supplier Audit,Documentation,Minor,Open,
AUD-028664,2025-10-26,Shanghai Plant,Supply Chain,Melissa Wilson,Supplier Audit,Equipment Issue,Minor,Open,
AUD-028665,2024-09-29,Monterrey Plant,Engineering,Michael Martin,Process Audit,Training,Major,Open,
AUD-028666,2023-12-21,Shanghai Plant,EHS,Mr. Jeffrey Allen,Internal Audit,Process Deviation,Minor,Closed,3.0
AUD-028667,2023-09-16,Frankfurt Plant,Manufacturing,Ashley Miranda,Process Audit,Calibration,Major,Closed,9.0
AUD-028668,2024-02-01,Juarez Plant,Manufacturing,Michael King,Internal Audit,Equipment Issue,Major,Closed,30.0
AUD-028669,2025-12-13,Frankfurt Plant,Quality,Amanda Sanders,ISO 9001 Audit,Training,Critical,Closed,52.0
AUD-028670,2025-10-09,Houston Plant,HR,James King,Internal Audit,Training,Minor,Closed,10.0
AUD-028671,2023-08-17,Bangalore Plant,EHS,Cassandra Miller,Safety Audit,Equipment Issue,Critical,Closed,31.0
AUD-028672,2024-06-12,Pune Plant,HR,Nichole Cruz PhD,Safety Audit,Supplier Issue,Major,Closed,31.0
AUD-028673,2025-09-01,Bangalore Plant,EHS,Deborah Simon,Process Audit,Calibration,Minor,Closed,12.0
AUD-028674,2023-03-13,Monterrey Plant,HR,Kayla Torres,Process Audit,Supplier Issue,Minor,Closed,10.0
AUD-028675,2025-06-13,Houston Plant,Maintenance,Brian Murphy,Supplier Audit,Training,Critical,Closed,26.0
AUD-028676,2023-07-27,Monterrey Plant,EHS,Diana Ross,Process Audit,Training,Major,Closed,21.0
AUD-028677,2025-09-24,Shanghai Plant,Warehouse,Lisa Simmons,Safety Audit,Training,Major,Closed,32.0
AUD-028678,2023-03-18,Juarez Plant,Supply Chain,Hector Rodriguez,Supplier Audit,Training,Major,Closed,36.0
AUD-028679,2023-02-25,Bangalore Plant,Warehouse,Benjamin Miller,Supplier Audit,Equipment Issue,Minor,Closed,8.0
AUD-028680,2024-05-25,Pune Plant,HR,Earl Robertson,Safety Audit,Process Deviation,Minor,Closed,9.0
AUD-028681,2023-09-27,Bangalore Plant,Quality,Melissa Hull,Safety Audit,Calibration,Minor,Closed,9.0
AUD-028682,2024-04-11,Juarez Plant,Manufacturing,Felicia Rodriguez,ISO 9001 Audit,Training,Minor,Open,
AUD-028683,2023-01-11,Monterrey Plant,Engineering,David Smith,Safety Audit,Training,Major,Open,
AUD-028684,2025-12-17,Bangalore Plant,Warehouse,Patricia Drake,ISO 9001 Audit,Process Deviation,Minor,Closed,10.0
AUD-028685,2024-06-11,Frankfurt Plant,Maintenance,Katherine Lozano,Process Audit,Equipment Issue,Major,Closed,19.0
AUD-028686,2025-06-16,Juarez Plant,Engineering,Julian Baird,Supplier Audit,Calibration,Major,Closed,1.0
AUD-028687,2023-03-13,Frankfurt Plant,Warehouse,Cheryl Christian,Safety Audit,Process Deviation,Critical,Open,
AUD-028688,2024-07-25,Houston Plant,Engineering,Jacob Anderson,Safety Audit,Documentation,Minor,Closed,14.0
AUD-028689,2025-09-05,Frankfurt Plant,EHS,Ian Smith,ISO 9001 Audit,Supplier Issue,Minor,Closed,16.0
AUD-028690,2025-08-25,Bangalore Plant,Manufacturing,Elizabeth Mclaughlin MD,Safety Audit,Process Deviation,Minor,In Progress,
AUD-028691,2023-10-16,Pune Plant,Quality,Michelle Morales,ISO 9001 Audit,Calibration,Minor,Closed,7.0
AUD-028692,2025-10-12,Juarez Plant,EHS,Rita Cross,Process Audit,Documentation,Minor,Open,
AUD-028693,2023-12-11,Shanghai Plant,Manufacturing,Adam Hill,Internal Audit,Calibration,Major,In Progress,
AUD-028694,2025-10-21,Frankfurt Plant,Quality,Jason Walton,Supplier Audit,Equipment Issue,Minor,In Progress,
AUD-028695,2025-05-30,Shanghai Plant,EHS,Henry Martinez,Internal Audit,Supplier Issue,Minor,Closed,6.0
AUD-028696,2025-08-05,Shanghai Plant,Warehouse,Angela Hunter,Process Audit,Documentation,Minor,Open,
AUD-028697,2025-07-05,Shanghai Plant,Maintenance,Calvin Green,Supplier Audit,Calibration,Major,Closed,23.0
AUD-028698,2025-04-01,Suzhou Plant,EHS,Patricia Allen,ISO 9001 Audit,Documentation,Minor,Closed,9.0
AUD-028699,2024-03-03,Monterrey Plant,Warehouse,Thomas Scott,ISO 9001 Audit,Process Deviation,Major,Closed,33.0
AUD-028700,2025-08-03,Pune Plant,Maintenance,Amber Schneider,Supplier Audit,Supplier Issue,Minor,Closed,10.0
AUD-028701,2025-10-15,Houston Plant,Warehouse,Meagan Powell,Process Audit,Calibration,Minor,Closed,7.0
AUD-028702,2024-06-12,Bangalore Plant,Supply Chain,Charles Brown,Process Audit,Equipment Issue,Minor,Closed,5.0
AUD-028703,2024-06-11,Houston Plant,Engineering,James Cruz,Process Audit,Process Deviation,Major,Closed,32.0
AUD-028704,2025-03-28,Suzhou Plant,Maintenance,Russell Horne,Internal Audit,Process Deviation,Minor,Closed,12.0
AUD-028705,2024-03-25,Monterrey Plant,Warehouse,Keith Walters,Supplier Audit,Calibration,Minor,Closed,13.0
AUD-028706,2025-11-15,Suzhou Plant,Maintenance,Larry Mcdonald,Supplier Audit,Calibration,Major,In Progress,
AUD-028707,2024-07-29,Monterrey Plant,Supply Chain,Derrick Hansen,Internal Audit,Training,Major,Closed,16.0
AUD-028708,2024-12-04,Monterrey Plant,EHS,Margaret Lopez,Supplier Audit,Calibration,Major,Closed,41.0
AUD-028709,2023-02-09,Suzhou Plant,Maintenance,Bradley Vargas,ISO 9001 Audit,Training,Major,Closed,9.0
AUD-028710,2024-12-24,Shanghai Plant,Supply Chain,Tara Armstrong,Supplier Audit,Process Deviation,Major,Open,
AUD-028711,2023-07-27,Frankfurt Plant,HR,Kurt Howard,Safety Audit,Equipment Issue,Minor,Closed,12.0
AUD-028712,2025-06-02,Suzhou Plant,Warehouse,Laurie Hunt,Supplier Audit,Training,Minor,In Progress,
AUD-028713,2023-03-29,Juarez Plant,Manufacturing,Paul Sullivan,Internal Audit,Process Deviation,Major,Closed,8.0
AUD-028714,2024-02-19,Shanghai Plant,Warehouse,Joseph Fuentes Jr.,Process Audit,Calibration,Minor,Closed,7.0
AUD-028715,2024-07-02,Pune Plant,HR,Jessica Cooper,ISO 9001 Audit,Training,Minor,Open,
AUD-028716,2024-06-18,Monterrey Plant,Manufacturing,Tara Brown,ISO 9001 Audit,Process Deviation,Minor,Closed,15.0
AUD-028717,2024-03-12,Suzhou Plant,EHS,Tina Zavala,Supplier Audit,Documentation,Minor,Closed,12.0
AUD-028718,2024-11-03,Pune Plant,EHS,Kristine Moran,Process Audit,Documentation,Minor,Closed,8.0
AUD-028719,2023-12-17,Monterrey Plant,HR,Julie Allen,Process Audit,Supplier Issue,Minor,Closed,8.0
AUD-028720,2024-09-01,Frankfurt Plant,Manufacturing,Christy Stephens,Safety Audit,Training,Minor,Closed,10.0
AUD-028721,2023-04-29,Suzhou Plant,EHS,Emily Black,Process Audit,Process Deviation,Major,Closed,29.0
AUD-028722,2025-07-17,Bangalore Plant,Supply Chain,Victoria Scott,Supplier Audit,Supplier Issue,Minor,In Progress,
AUD-028723,2025-03-09,Frankfurt Plant,Supply Chain,Thomas Phillips,Internal Audit,Process Deviation,Major,Closed,35.0
AUD-028724,2023-10-16,Frankfurt Plant,EHS,Michael Navarro DVM,Process Audit,Process Deviation,Minor,Closed,8.0
AUD-028725,2024-12-08,Frankfurt Plant,Quality,Brandon Edwards,Supplier Audit,Training,Minor,Open,
AUD-028726,2025-07-02,Shanghai Plant,Maintenance,Laura Serrano,ISO 9001 Audit,Equipment Issue,Minor,Closed,4.0
AUD-028727,2025-07-13,Frankfurt Plant,EHS,James Foster,ISO 9001 Audit,Process Deviation,Minor,Closed,10.0
AUD-028728,2024-09-06,Juarez Plant,Warehouse,George Nichols,Safety Audit,Training,Major,Closed,20.0
AUD-028729,2023-01-17,Juarez Plant,EHS,Paul Callahan,ISO 9001 Audit,Calibration,Major,Closed,13.0
AUD-028730,2025-09-04,Shanghai Plant,Engineering,Mrs. Jacqueline Price DVM,Safety Audit,Training,Minor,In Progress,
AUD-028731,2025-09-26,Frankfurt Plant,Maintenance,Jennifer Hardy,Supplier Audit,Equipment Issue,Minor,Closed,11.0
AUD-028732,2025-06-30,Shanghai Plant,HR,Harold Schmidt,ISO 9001 Audit,Process Deviation,Minor,In Progress,
AUD-028733,2025-04-19,Shanghai Plant,Engineering,Lisa Johnson,Process Audit,Equipment Issue,Minor,Closed,9.0
AUD-028734,2024-12-28,Suzhou Plant,Engineering,Susan Branch,Supplier Audit,Documentation,Minor,In Progress,
AUD-028735,2025-03-07,Houston Plant,Supply Chain,Samuel Little,Process Audit,Supplier Issue,Major,Closed,27.0
AUD-028736,2024-07-05,Houston Plant,Maintenance,Christine Hernandez,ISO 9001 Audit,Training,Minor,Closed,6.0
AUD-028737,2024-10-07,Pune Plant,Supply Chain,Peter Aguilar,ISO 9001 Audit,Supplier Issue,Minor,In Progress,
AUD-028738,2024-09-03,Pune Plant,Manufacturing,Bradley Bates,ISO 9001 Audit,Calibration,Major,Closed,29.0
AUD-028739,2025-02-23,Frankfurt Plant,Engineering,Sherri Fields,Supplier Audit,Supplier Issue,Major,Closed,13.0
AUD-028740,2024-03-11,Pune Plant,HR,Andre Williams,Process Audit,Equipment Issue,Minor,In Progress,
AUD-028741,2024-01-10,Suzhou Plant,Quality,Melissa Espinoza,Process Audit,Calibration,Minor,In Progress,
AUD-028742,2024-12-03,Juarez Plant,Quality,Nichole Green,Internal Audit,Equipment Issue,Critical,Closed,31.0
AUD-028743,2023-05-22,Juarez Plant,Engineering,Victoria Alvarado,ISO 9001 Audit,Process Deviation,Minor,Closed,9.0
AUD-028744,2025-09-25,Bangalore Plant,HR,Jordan Lee,ISO 9001 Audit,Documentation,Minor,Closed,16.0
AUD-028745,2023-06-28,Frankfurt Plant,EHS,Randall Brady,Process Audit,Training,Critical,Closed,57.0
AUD-028746,2024-02-08,Frankfurt Plant,Engineering,Curtis Shaw,Internal Audit,Equipment Issue,Minor,Closed,13.0
AUD-028747,2023-05-24,Frankfurt Plant,HR,Steven Smith,Supplier Audit,Supplier Issue,Minor,Closed,14.0
AUD-028748,2023-03-14,Houston Plant,Supply Chain,Karl Hunt,ISO 9001 Audit,Process Deviation,Minor,In Progress,
AUD-028749,2025-08-07,Houston Plant,Supply Chain,Lindsay Murphy MD,Safety Audit,Training,Critical,Closed,101.0
AUD-028750,2025-03-17,Juarez Plant,Engineering,Christopher Brown,Supplier Audit,Equipment Issue,Major,Closed,25.0
AUD-028751,2023-01-18,Bangalore Plant,Engineering,William Nguyen,Safety Audit,Documentation,Major,Closed,37.0
AUD-028752,2023-01-31,Juarez Plant,Manufacturing,Jessica Bailey,Supplier Audit,Documentation,Minor,Closed,13.0
AUD-028753,2024-11-01,Monterrey Plant,Maintenance,Adam Carpenter PhD,Supplier Audit,Process Deviation,Minor,Closed,13.0
AUD-028754,2025-12-24,Monterrey Plant,Warehouse,Steven Fernandez,Process Audit,Supplier Issue,Minor,Closed,16.0
AUD-028755,2024-03-01,Juarez Plant,EHS,Jeffrey Brooks,Safety Audit,Process Deviation,Minor,In Progress,
AUD-028756,2025-10-08,Shanghai Plant,Manufacturing,Michael Preston,Supplier Audit,Supplier Issue,Minor,Closed,8.0
AUD-028757,2023-03-14,Frankfurt Plant,Supply Chain,Molly Jones,Internal Audit,Documentation,Minor,In Progress,
AUD-028758,2025-10-30,Suzhou Plant,Manufacturing,Thomas Buckley,Process Audit,Process Deviation,Minor,In Progress,
AUD-028759,2023-09-08,Monterrey Plant,Engineering,Laura Stone,Safety Audit,Equipment Issue,Minor,Closed,8.0
AUD-028760,2025-12-11,Frankfurt Plant,Maintenance,Tracey Martin,Safety Audit,Process Deviation,Major,Closed,27.0
AUD-028761,2025-09-23,Suzhou Plant,Quality,Matthew Santos,Supplier Audit,Documentation,Minor,Open,
AUD-028762,2024-10-26,Juarez Plant,HR,Kim Jones,ISO 9001 Audit,Equipment Issue,Minor,Open,
